,Date,Symbols,value,error_value,error_ind,returns,roll_mean_res,lc_fit
8250,2014-09-19,VZ,50.349998474121094,50.349998474121094,0,0.013282347869846056,0.983998616536951,50.219944806571135
8251,2014-09-22,VZ,50.18000030517578,50.18000030517578,0,-0.0033763291776996995,0.7900004069015338,50.38801823382639
8252,2014-09-23,VZ,49.90999984741211,49.90999984741211,0,-0.0053806388226710355,0.5106666564946352,50.19759715764869
8253,2014-09-24,VZ,50.06999969482422,50.06999969482422,0,0.003205767339236054,0.6579999287928118,50.08546732996396
8254,2014-09-25,VZ,49.61000061035156,49.61000061035156,0,-0.009187119777837927,0.20533421834359444,49.73923457436393
8255,2014-09-26,VZ,49.77000045776367,49.77000045776367,0,0.0032251531030766944,0.3766672770187185,49.6863061916423
8256,2014-09-29,VZ,49.75,49.75,0,-0.0004018576970005183,0.3420000712081759,49.69362517339746
8257,2014-09-30,VZ,49.9900016784668,49.9900016784668,0,0.00482415434104122,0.5093350728357819,49.871204156516754
8258,2014-10-01,VZ,49.43000030517578,49.43000030517578,0,-0.011202267543276245,-0.09599965413362099,49.64075103102709
8259,2014-10-02,VZ,49.290000915527344,49.290000915527344,0,-0.0028322757188771197,-0.2546658833816693,49.366703920469604
8260,2014-10-03,VZ,49.709999084472656,49.709999084472656,0,0.008520960867197003,0.07799911499072465,49.48661524612255
8261,2014-10-06,VZ,50.08000183105469,54.39438333820778,1,0.09423424542364023,4.3734245710647315,49.47554807573552
8262,2014-10-07,VZ,49.68000030517578,49.68000030517578,0,-0.08667040131183024,-0.3889585433474778,49.695195372743164
8263,2014-10-08,VZ,49.86999893188477,49.86999893188477,0,0.003824448984337092,-0.24295990646596266,49.84202903261921
8264,2014-10-09,VZ,48.93000030517578,48.93000030517578,0,-0.01884898028558002,-1.132291978406073,49.2886731297895
8265,2014-10-10,VZ,48.93999862670898,48.93999862670898,0,0.00020433929022756203,-1.0282936670454035,48.90956426425501
8266,2014-10-13,VZ,48.36999893188477,48.36999893188477,0,-0.011646908680400525,-1.477626603650208,48.42464721533481
8267,2014-10-14,VZ,48.22000122070313,48.22000122070313,0,-0.003101048470000367,-1.5149577397179144,48.150055374569895
8268,2014-10-15,VZ,47.91999816894531,47.91999816894531,0,-0.006221547991770104,-1.6716273564171402,47.89710876347689
8269,2014-10-16,VZ,47.66999816894531,47.66999816894531,0,-0.0052170285799805205,-1.7922938603233902,47.652219147393815
8270,2014-10-17,VZ,48.06999969482422,48.06999969482422,0,0.008391053938396897,-1.2789589502485157,47.81501095867649
8271,2014-10-20,VZ,48.47999954223633,48.47999954223633,0,0.008529225088725223,-0.7842924056521667,48.24888316187294
8272,2014-10-21,VZ,48.68999862670898,48.68999862670898,0,0.004331664324577655,-0.4876264510623258,48.64255298524602
8273,2014-10-22,VZ,48.31000137329102,48.31000137329102,0,-0.0078044211159518095,-0.7929571090213017,48.57459224262486
8274,2014-10-23,VZ,48.22000122070313,48.22000122070313,0,-0.0018629714350960613,-0.8116239486209054,48.33478107572691
8275,2014-10-24,VZ,48.77000045776367,48.77000045776367,0,0.011406039467796614,-0.19895813644643567,48.5479775494951
8276,2014-10-27,VZ,49.41999816894531,49.41999816894531,0,0.013327818435116878,0.7826652526860371,49.13497404853641
8277,2014-10-28,VZ,49.959999084472656,49.959999084472656,0,0.010926769233809308,1.3039995829269273,49.84814361098893
8278,2014-10-29,VZ,49.83000183105469,49.83000183105469,0,-0.0026020267373938477,1.1766688028976304,50.066031763865496
8279,2014-10-30,VZ,49.9000015258789,49.9000015258789,0,0.001404770063255123,1.182001749674967,50.05098326130566
8280,2014-10-31,VZ,50.25,50.25,0,0.007013997262897531,1.4446667989099993,50.20232073110141
8281,2014-11-03,VZ,50.38999938964844,50.38999938964844,0,0.002786057505441475,1.449999491374193,50.370675798617484
8282,2014-11-04,VZ,50.33000183105469,48.26471185951878,1,-0.04217677229355654,-0.6782687480098417,50.586323062003764
8283,2014-11-05,VZ,50.34000015258789,50.34000015258789,0,0.042998045841639465,1.235686079483095,50.41182050466998
8284,2014-11-06,VZ,50.27999877929688,50.27999877929688,0,-0.0011919223899311548,1.0016846655019833,50.32065888260674
8285,2014-11-07,VZ,50.86000061035156,50.86000061035156,0,0.011535438447414892,1.3956864355215046,50.642207148112576
8286,2014-11-10,VZ,50.72000122070313,50.72000122070313,0,-0.002752642311607323,1.1063536006419525,50.77488605385578
8287,2014-11-11,VZ,50.61000061035156,50.61000061035156,0,-0.002168781697636679,0.8683528580475439,50.730997055931645
8288,2014-11-12,VZ,50.81999969482422,50.81999969482422,0,0.004149359453469392,0.911018721084659,50.79428847274239
8289,2014-11-13,VZ,51.20000076293945,51.20000076293945,0,0.00747739217625254,1.0923531530508015,51.05071181807439
8290,2014-11-14,VZ,51.5,51.5,0,0.005859360011527537,1.2103524206289293,51.41865659815684
8291,2014-11-17,VZ,51.4000015258789,51.4000015258789,0,-0.0019417179440990306,0.9783537227122565,51.53234468098596
8292,2014-11-18,VZ,51.22000122070313,51.22000122070313,0,-0.003501951358603428,0.7143532751211197,51.39797986571009
8293,2014-11-19,VZ,50.4900016784668,50.4900016784668,0,-0.014252235939839597,-0.05964625694268477,50.868766294711136
8294,2014-11-20,VZ,50.18999862670898,50.18999862670898,0,-0.0059418308929422015,-0.3789824487558491,50.240178101480225
8295,2014-11-21,VZ,50.209999084472656,50.209999084472656,0,0.0003984948856530224,-0.356315263290341,50.04015779775459
8296,2014-11-24,VZ,49.5,49.5,0,-0.014140591464225305,-1.0069810551197733,49.58190702529929
8297,2014-11-25,VZ,49.34000015258789,49.34000015258789,0,-0.0032323201497396203,-1.238666788736488,49.31428462180897
8298,2014-11-26,VZ,50.040000915527344,50.040000915527344,0,0.014187287409295646,-0.5186660766596631,49.5586553886462
8299,2014-11-28,VZ,50.59000015258789,50.59000015258789,0,0.010991191586686933,0.010666402181485068,50.34320684760098
8300,2014-12-01,VZ,50.02999877929688,50.02999877929688,0,-0.011069408412768378,-0.49400151570588235,50.19058757945707
8301,2014-12-02,VZ,49.11000061035156,49.11000061035156,0,-0.018388930469573128,-1.3066663106277616,49.78558124826634
8302,2014-12-03,VZ,48.790000915527344,48.790000915527344,0,-0.006515978229427399,-1.5053326924637034,48.85240914246578
8303,2014-12-04,VZ,48.77999877929688,48.77999877929688,0,-0.00020500381313337535,-1.379334767659003,48.59963847773738
8304,2014-12-05,VZ,48.61000061035156,48.61000061035156,0,-0.0034849974005630724,-1.3766662597651305,48.51483181655679
